Freq,PSD,frecuencia predominante,Tension resultante media
41.4166667,8.3876E-05,68,42
57.9833333,1.15561E-07,68,42
74.55,4.94879E-07,68,42
91.1166667,1.45726E-06,68,42
107.6833333,1.06261E-06,68,42
124.25,2.93276E-05,68,42
140.8166667,6.6053E-05,68,42
157.3833333,1.51156E-07,68,42
173.95,8.53011E-06,68,42
190.5166667,1.01804E-07,68,42
207.0833333,4.98963E-08,68,42
223.65,3.86038E-06,68,42
240.2166667,1.07713E-05,68,42
256.7833333,3.51568E-07,68,42
273.35,1.98724E-06,68,42
289.9166667,8.02078E-07,68,42
306.4833333,2.17065E-05,68,42
323.05,3.3706E-06,68,42
339.6166667,3.1657E-08,68,42
356.1833333,7.61756E-07,68,42
372.75,2.01085E-05,68,42
389.3166667,6.57776E-06,68,42
405.8833333,4.46149E-09,68,42
422.45,1.72153E-08,68,42
439.0166667,7.2304E-07,68,42
455.5833333,5.92534E-07,68,42
472.15,1.86086E-06,68,42
488.7166667,1.40779E-06,68,42
